Country,ISO2,ISO3,Counterpart Country,Counterpart ISO2,Counterpart ISO3,Indicator,Unit,Source,CTS Code,CTS Name,CTS Full Descriptor,Trade Flow,Scale,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Honduras,HN,HND,South Africa,ZA,ZAF,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,,,,625.64,,,,,
Honduras,HN,HND,South Africa,ZA,ZAF,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,,,,-533.64,,,,,
Honduras,HN,HND,Spain,ES,ESP,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,4861.0,100.0,97616.0,4123.0,5375.0,120.0,,200.0,4212.0,2160.0,7682.0,,15983.0,1327081.0,341557.0,83080.98,73422.33,161449.03,20702.33,650.38,,
Honduras,HN,HND,Spain,ES,ESP,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,0.013201463898681,0.0002196185997978,0.166058791507893,0.0090749316645319,0.0062830143913525,0.0001562610990142,,0.000470728180013,0.0077171452982357,0.0055193208169105,0.0139489529333421,,0.0343808245387752,3.17565262079324,0.85692883451612,0.0916056224239186,0.0688481859594441,0.594090039936926,0.031454765806501,0.0011900398360885,,
Honduras,HN,HND,Spain,ES,ESP,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,564948.0,12705446.0,3654176.0,356511.0,2837004.0,5380875.0,1629443.0,7112535.0,3080405.0,1124127.0,15991941.0,3290682.0,2444013.0,1158498.0,,7301422.0,1743121.0,9552644.0,3638993.0,,38557910.0,8684635.0,2994056.0,32493138.83,12772716.98,4939428.83,3536747.34,5463905.69,,
Honduras,HN,HND,Spain,ES,ESP,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,10.6254831460674,15.1567496706478,4.57504809794601,12.8617271765231,6.65887291863002,1.7866376162119,23.4015652737284,5.25964162219954,3.57742602902305,1.56477031799686,,13.167388501785,2.86482077640096,11.8847042932951,3.80432922416897,,27.7978621088582,4.80269274880099,2.94857459076638,24.0271666580397,10.2383917046813,4.76318728059563,4.02505158482905,4.33303736157753,,
Honduras,HN,HND,Spain,ES,ESP,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,3085266.0,1124227.0,16089557.0,3294805.0,2449388.0,1158618.0,,7301622.0,1747333.0,9554804.0,3646675.0,,38573893.0,10011716.0,3335613.0,32576219.81,12846139.31,5100877.86,3557449.67,5464556.07,,
Honduras,HN,HND,Spain,ES,ESP,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,-3075544.0,-1124027.0,-15894325.0,-3286559.0,-2438638.0,-1158378.0,,-7301222.0,-1738909.0,-9550484.0,-3631311.0,,-38541927.0,-7357554.0,-2652499.0,-32410057.85,-12699294.65,-4777979.8,-3516045.01,-5463255.31,,
Honduras,HN,HND,Sri Lanka,LK,LKA,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,41964.0,,,,27.0,4677.0,656.0,,,2815.0,24063.0,3306.0,2248.75,26337.43,330.09,5062.08,,
Honduras,HN,HND,Sri Lanka,LK,LKA,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,13.2518592203117,,,,0.0020373345325939,0.318858898290352,0.0330305865245277,,,0.107226902791861,0.763959815516864,0.135489360027934,0.0813691952419239,0.777607846043423,0.0090714071357668,0.103210800140195,,
Honduras,HN,HND,St. Lucia,LC,LCA,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,142.0,18.03,,,,,,
Honduras,HN,HND,Sudan,SD,SDN,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,633.0,,,,,,,,
Honduras,HN,HND,Sudan,SD,SDN,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,2.38462987379921,,,,,,,,
Honduras,HN,HND,Sweden,SE,SWE,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,110.0,50.0,,5079.0,,6673.0,,,7658.0,623.0,3381.0,165906.85,,1000.0,,,,
Honduras,HN,HND,Sweden,SE,SWE,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,0.0010652781121567,0.0004949333181289,,0.0243132267400113,,0.0226813086472685,,,0.0339812474809703,0.002139578989925,0.0116866796014002,0.423076419925715,,0.004306140401191,,,,
Honduras,HN,HND,Sweden,SE,SWE,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,10007.0,,6222.0,21665.0,204068.0,177480.0,163869.0,904814.0,80814.0,314054.0,285645.0,1011105.0,1536908.0,2128147.0,,2209570.0,1315230.0,582153.0,321934.0,,1220152.0,1525239.0,360146.0,473814.2,711859.87,861730.43,1110314.66,871358.25,,
Honduras,HN,HND,Sweden,SE,SWE,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,3.49859255309534,2.96130884613967,15.5199656946827,1.34561919479642,0.980984480432818,0.943825147589875,2.53075157068013,3.38319191720497,2.99699702769973,,5.28448738664273,3.4312956505902,2.63429483505752,3.50982735086717,,5.0876564895357,8.77325461304535,1.82008395372614,3.03881368474427,4.11744852566615,2.88238466244193,3.47165205119304,3.12448062523014,,
Honduras,HN,HND,Sweden,SE,SWE,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,1537018.0,2128197.0,,2214649.0,,588826.0,,,1227810.0,1525862.0,363527.0,639721.05,,862730.43,,,,
Honduras,HN,HND,Sweden,SE,SWE,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,-1536798.0,-2128097.0,,-2204491.0,,-575480.0,,,-1212494.0,-1524616.0,-356765.0,-307907.35,,-860730.43,,,,
Honduras,HN,HND,Switzerland,CH,CHE,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,118375.0,,,,,,2214.0,,32021.0,,15745.0,1600.0,,51.0,,,82360.0,,42642.0,25320.0,14110.0,26873.78,10470.85,100.0,6568.96,2080.0,,
Honduras,HN,HND,Switzerland,CH,CHE,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,0.125770229039289,,1.24143727739054,,0.288484247514171,0.0165166882553546,,0.0009439520161426,,,3.62915787762124,,1.09146084567867,0.406924269657721,0.387850893733803,0.64401901446119,0.0838560631020509,0.0013397726379038,0.0460911660609782,0.0045202116919447,,
Honduras,HN,HND,Switzerland,CH,CHE,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,254695.0,319359.0,267536.0,246849.0,45492.0,230888.0,181863.0,241426.0,182309.0,1473413.0,56292.0,161770.0,105969.0,604508.0,,132679.0,269236.0,426486.0,1263868.0,,527140.0,597990.0,1458762.0,1451440.91,2985133.21,1119760.66,1216851.73,2063574.87,,
Honduras,HN,HND,Switzerland,CH,CHE,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,0.672750582750581,1.8720454471527,3.36716828909787,1.636309669287,10.6882702165861,0.383535734531025,0.404422148823851,0.612759582489193,2.52650401378646,,0.619162553468389,0.996673141214365,4.03916250496151,8.76848416412182,,4.33746808343796,2.44197387150437,6.11181826763146,11.5376383976791,27.8113915593724,4.79306714424951,4.47173739934471,6.26294481873553,,
Honduras,HN,HND,Switzerland,CH,CHE,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,385911.0,,,,,,184523.0,,88313.0,,121714.0,606108.0,,132730.0,,,1346228.0,,569782.0,623310.0,1472872.0,1478314.69,2995604.06,1119860.66,1223420.69,2065654.87,,
Honduras,HN,HND,Switzerland,CH,CHE,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,-149161.0,,,,,,-180095.0,,-24271.0,,-90224.0,-602908.0,,-132628.0,,,-1181508.0,,-484498.0,-572670.0,-1444652.0,-1424567.13,-2974662.36,-1119660.66,-1210282.77,-2061494.87,,
Honduras,HN,HND,"Tanzania, United Rep. of",TZ,TZA,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,,,1527.03,,,,,
Honduras,HN,HND,"Tanzania, United Rep. of",TZ,TZA,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,,,,,,,,,,,,,,,100.001964636542,,,,,
Honduras,HN,HND,Thailand,TH,THA,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,18.0,,,,6806.0,,4089.0,19.64,4131.99,147.84,,,,
Honduras,HN,HND,Thailand,TH,THA,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,0.0165690931183033,,,,1.03371810449575,,0.304212551501868,0.00038916735623,0.0968653708743035,0.0240300375469337,,,,
Honduras,HN,HND,Thailand,TH,THA,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,98601.0,72573.0,71132.0,59524.0,34450.0,93839.0,133045.0,111977.0,259937.0,142674.0,63852.0,335701.0,,1569.0,467564.0,449994.0,258998.0,,352799.0,469716.0,653679.0,522169.28,437490.84,513084.25,315715.13,1046329.73,,
Honduras,HN,HND,Thailand,TH,THA,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,0.739221528095702,2.19936387629424,3.12796770932257,2.7168114359904,1.47358090015334,3.87086234825893,0.946777744531661,0.350740869501403,0.711772029745155,,0.0028445505346368,0.662748081908136,0.643053025544807,0.282892034371626,,0.424674910013623,0.432735270322597,0.540767824642446,0.774148949060627,0.647209518815463,0.631043067004281,0.466166615083676,1.01298354745762,,
Honduras,HN,HND,Thailand,TH,THA,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,467582.0,,,,359605.0,,657768.0,522188.92,441622.83,513232.09,,,,
Honduras,HN,HND,Thailand,TH,THA,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,,,-467546.0,,,,-345993.0,,-649590.0,-522149.64,-433358.85,-512936.41,,,,
Honduras,HN,HND,Trinidad and Tobago,TT,TTO,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,80.0,,,,6070.0,,,,,,,1000.0,,,40.0,,
Honduras,HN,HND,Trinidad and Tobago,TT,TTO,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,0.0024563197268572,,,,0.15120987831466,,,,,,,0.0175012487140958,,,0.0013286802949404,,
Honduras,HN,HND,Trinidad and Tobago,TT,TTO,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,5492.0,,,,3336.0,28354.0,,,4516.0,,,,,,18784.0,134.0,,,,,372.0,,,151.68,157.9,,12934.81,,
Honduras,HN,HND,Trinidad and Tobago,TT,TTO,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,0.0152480595210425,0.0782388796293981,,,0.0070697916335465,,,,,,0.0887953789341851,0.0009644301603221,,,,,0.0242241278825573,,,0.0037338609840821,0.004518324826063,,0.278707390648567,,
Honduras,HN,HND,Trinidad and Tobago,TT,TTO,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,,,,1151.68,,,12974.81,,
Honduras,HN,HND,Trinidad and Tobago,TT,TTO,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,,,,848.32,,,-12894.81,,
Honduras,HN,HND,Tunisia,TN,TUN,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,696.0,,,,,9107.0,,,,,639.0,169.0,,38.0,1170.0,591.0,268.1,158.1,5362.94,88739.81,261878.04,,
Honduras,HN,HND,Tunisia,TN,TUN,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,1.74017401740174,,,,,2.17180822649573,,,,,0.372115233430972,2414.28571428571,,0.0106965118112009,0.891897454661879,0.547115838586941,0.948220980406027,0.0532247964934252,1.46374841696144,12.5016990175002,30.8033466602208,,
Honduras,HN,HND,"Türkiye, Rep. of",TR,TUR,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,1979.0,,,,,8.0,,,
Honduras,HN,HND,"Türkiye, Rep. of",TR,TUR,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,0.158178525127126,,,,,0.0001785815933719,,,
Honduras,HN,HND,"Türkiye, Rep. of",TR,TUR,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,63612.0,2423.0,1220.0,6327.0,1141.0,45034.0,,9388.0,4146.0,57183.0,41935.0,,48248.0,118370.0,125498.0,174093.69,423361.68,965828.69,1060157.19,970302.76,,
Honduras,HN,HND,"Türkiye, Rep. of",TR,TUR,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,1.6973166643453,0.119545401843752,0.0484633156534921,0.244807655549786,0.0298818527586764,1.53355159161229,,0.186331545108886,0.0578522095120698,1.70846326145197,0.400833190116038,,0.432011276275097,0.945007463379464,1.01286210094514,0.874904698016528,1.82893297762249,3.91766515552908,1.27758863231362,1.40514036331906,,
Honduras,HN,HND,"Türkiye, Rep. of",TR,TUR,Total trade in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTL,Trade in Low Carbon Technology Products,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,120349.0,,,,,1060165.19,,,
Honduras,HN,HND,"Türkiye, Rep. of",TR,TUR,Trade balance in low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLB,Trade in Low Carbon Technology Products; Trade Balance,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Trade Balance",Not Applicable,Units,,,,,,,,,,,,,,,,,,,,,,-116391.0,,,,,-1060149.19,,,
Honduras,HN,HND,Turkmenistan,TM,TKM,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,7874.0,,,,,,,,,,,,,,,,,,,,,,
Honduras,HN,HND,Uganda,UG,UGA,Exports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,
Honduras,HN,HND,Uganda,UG,UGA,Exports of low carbon technology products as share of total exports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLX,Trade in Low Carbon Technology Products; Exports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Exports",Exports,Units,,,,,,,,,,,,,,,,,,,,,,,,,,2.86123032904149,,,,
Honduras,HN,HND,Uganda,UG,UGA,Imports of low carbon technology products,US Dollars,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,15262.0,4016.0,1070.0,,,,,,,,,,,,,,,,,
Honduras,HN,HND,Uganda,UG,UGA,Imports of low carbon technology products as share of total imports,Percent,Department of Economic and Social Affairs/United Nations. 2022. United Nations Comtrade database. https://comtrade.un.org. IMF staff calculations.,ECBTLM,Trade in Low Carbon Technology Products; Imports,"Environment, Climate Change, Mitigation, Trade-Related, Trade in Low Carbon Technology Products, Imports",Imports,Units,,,,,,,,,,,7.22427340717599,7.54093435481448,2.61102977061981,,,,,,,,,,,,,,,,,
